words@vei1976f	@vei1976f	188.843	189.926	бред
words@vei1976f	@vei1976f	189.926	190.628	ну
words@vei1976f	@vei1976f	190.628	190.879	хочешь
words@vei1976f	@vei1976f	190.879	191.016	мы
words@vei1976f	@vei1976f	191.016	191.129	все
words@vei1976f	@vei1976f	191.129	192.691	разденемся
words@vei1976f	@vei1976f	192.691	192.849	на
words@vei1976f	@vei1976f	192.849	193.125	площадке
words@vei1976f	@vei1976f	193.125	193.401	будут
words@vei1976f	@vei1976f	193.401	193.679	все
words@vei1976f	@vei1976f	193.679	194.459	голые
words@vei1976f	@vei1976f	194.459	194.549	что
words@vei1976f	@vei1976f	194.549	194.91	тебя
words@vei1976f	@vei1976f	194.91	196.209	смущает
words@vei1976f	@vei1976f	196.209	196.381	говорю
words@vei1976f	@vei1976f	196.381	196.465	я
words@vei1976f	@vei1976f	196.465	196.695	не
words@vei1976f	@vei1976f	196.695	196.869	могу
words@vei1976f	@vei1976f	196.869	197.104	вообще
words@vei1976f	@vei1976f	197.104	197.593	я
words@vei1976f	@vei1976f	197.593	197.797	ну
words@vei1976f	@vei1976f	197.797	197.946	не
words@vei1976f	@vei1976f	197.946	198.47	могу
words@vei1976f	@vei1976f	198.47	198.624	ну
words@vei1976f	@vei1976f	198.624	198.731	не
words@vei1976f	@vei1976f	198.731	199.184	понимаю
words@vei1976f	@vei1976f	199.184	200.266	как
words@vei1976f	@vei1976f	200.266	200.485	ну
words@vei1976f	@vei1976f	200.485	200.59	потом
words@vei1976f	@vei1976f	200.59	200.659	я
words@vei1976f	@vei1976f	200.659	200.785	все
words@vei1976f	@vei1976f	200.785	201.544	думала
words@vei1976f	@vei1976f	201.544	201.91	вот
words@vei1976f	@vei1976f	201.91	202.041	у
words@vei1976f	@vei1976f	202.041	202.288	меня
words@vei1976f	@vei1976f	202.288	202.345	не
words@vei1976f	@vei1976f	202.345	202.428	очень
words@vei1976f	@vei1976f	202.428	203.014	красиво
words@vei1976f	@vei1976f	203.014	203.505	здесь
words@vei1976f	@vei1976f	203.505	203.669	не
words@vei1976f	@vei1976f	203.669	203.787	очень
words@vei1976f	@vei1976f	203.787	204.343	красиво
words@vei1976f	@vei1976f	204.343	205.257	там
words@vei1976f	@vei1976f	205.257	205.565	какой
words@vei1976f	@vei1976f	205.565	206.246	бред
words@vei1976f	@vei1976f	206.246	206.78	почему
words@vei1976f	@vei1976f	206.78	206.98	как
words@vei1976f	@vei1976f	206.98	207.11	я
words@vei1976f	@vei1976f	207.11	207.274	буду
words@vei1976f	@vei1976f	207.274	207.458	потом
words@vei1976f	@vei1976f	207.458	207.971	смущаться
words@vei1976f	@vei1976f	207.971	208.388	видеть
words@vei1976f	@vei1976f	208.388	208.871	это
words@vei1976f	@vei1976f	208.871	209.004	на
words@vei1976f	@vei1976f	209.004	209.397	экране
words@vei1976f	@vei1976f	209.397	209.445	и
words@vei1976f	@vei1976f	209.445	209.694	думать
words@vei1976f	@vei1976f	209.694	209.924	боже
words@vei1976f	@vei1976f	209.924	210.044	я
words@vei1976f	@vei1976f	210.044	210.266	такая
words@vei1976f	@vei1976f	210.266	211.037	страшная
words@vei1976f	@vei1976f	211.037	211.18	и
words@vei1976f	@vei1976f	211.18	211.29	это
words@vei1976f	@vei1976f	211.29	211.45	все
words@vei1976f	@vei1976f	211.45	211.957	видят
words@vei1976f	@vei1976f	211.957	213.31	теперь
words@vei1976f	@vei1976f	213.31	213.436	а
words@vei1976f	@vei1976f	213.436	213.589	щас
words@vei1976f	@vei1976f	213.589	213.689	я
words@vei1976f	@vei1976f	213.689	213.784	вдруг
words@vei1976f	@vei1976f	213.784	214.124	стала
words@vei1976f	@vei1976f	214.124	214.616	красивая
words@vei1976f	@vei1976f	214.616	214.702	и
words@vei1976f	@vei1976f	214.702	215.31	теперь
words@vei1976f	@vei1976f	215.31	215.503	можно
words@vei1976f	@vei1976f	215.503	216.008	всем
words@vei1976f	@vei1976f	216.008	218.046	показать
words@vei1976f	@vei1976f	222.274	222.57	ой
words@vei1976f	@vei1976f	222.57	222.684	я
words@vei1976f	@vei1976f	222.684	222.805	еще
words@vei1976f	@vei1976f	222.805	223.341	знаешь
words@vei1976f	@vei1976f	223.341	223.491	э
words@vei1976f	@vei1976f	223.491	223.624	это
words@vei1976f	@vei1976f	223.624	224.498	тоже
words@vei1976f	@vei1976f	224.498	225.278	ммм
words@vei1976f	@vei1976f	225.278	225.647	наверное
words@vei1976f	@vei1976f	225.647	225.779	в
words@vei1976f	@vei1976f	225.779	226.097	сорок
words@vei1976f	@vei1976f	226.097	227.077	появилось
words@vei1976f	@vei1976f	227.077	227.626	аа
words@vei1976f	@vei1976f	227.626	227.768	я
words@vei1976f	@vei1976f	227.768	227.846	еще
words@vei1976f	@vei1976f	227.846	228.209	всегда
words@vei1976f	@vei1976f	228.209	230.051	думала
words@vei1976f	@vei1976f	230.051	231.009	что
words@vei1976f	@vei1976f	231.009	231.883	это
words@vei1976f	@vei1976f	231.883	232.549	прям
words@vei1976f	@vei1976f	232.549	232.691	тоже
words@vei1976f	@vei1976f	232.691	232.931	была
words@vei1976f	@vei1976f	232.931	233.051	моя
words@vei1976f	@vei1976f	233.051	233.602	навящевая
words@vei1976f	@vei1976f	233.602	233.958	идея
words@vei1976f	@vei1976f	233.958	234.727	такая
words@vei1976f	@vei1976f	234.727	234.817	что
words@vei1976f	@vei1976f	234.817	234.863	я
words@vei1976f	@vei1976f	234.863	235.907	такой
words@vei1976f	@vei1976f	235.907	236.362	вид
words@vei1976f	@vei1976f	236.362	237.639	шарлатана
words@vei1976f	@vei1976f	237.639	237.729	что
words@vei1976f	@vei1976f	237.729	237.873	я
words@vei1976f	@vei1976f	237.873	238.155	как-то
words@vei1976f	@vei1976f	238.155	238.299	так
words@vei1976f	@vei1976f	238.299	238.51	всех
words@vei1976f	@vei1976f	238.51	242.12	обманула
words@vei1976f	@vei1976f	242.12	243.204	да
words@vei1976f	@vei1976f	243.204	243.333	да
words@vei1976f	@vei1976f	243.333	244.007	так
words@vei1976f	@vei1976f	244.007	244.996	называется
words@vei1976f	@vei1976f	244.996	245.135	как
words@vei1976f	@vei1976f	245.135	245.281	я
words@vei1976f	@vei1976f	245.281	245.475	так
words@vei1976f	@vei1976f	245.475	245.709	всех
words@vei1976f	@vei1976f	245.709	246.287	обманула
words@vei1976f	@vei1976f	246.287	246.684	чудесным
words@vei1976f	@vei1976f	246.684	248.85	образом
words@vei1976f	@vei1976f	248.85	248.915	что
words@vei1976f	@vei1976f	248.915	249.224	все
words@vei1976f	@vei1976f	249.224	249.533	думают
words@vei1976f	@vei1976f	249.533	249.842	что
words@vei1976f	@vei1976f	249.842	250.154	я
words@vei1976f	@vei1976f	253.643	253.826	даже
words@vei1976f	@vei1976f	253.826	253.962	не
words@vei1976f	@vei1976f	253.962	254.139	так
words@vei1976f	@vei1976f	254.139	254.292	давно
words@vei1976f	@vei1976f	254.292	254.447	когда
words@vei1976f	@vei1976f	254.447	254.652	вот
words@vei1976f	@vei1976f	254.652	254.733	вся
words@vei1976f	@vei1976f	254.733	254.852	эта
words@vei1976f	@vei1976f	254.852	255.336	история
words@vei1976f	@vei1976f	255.336	255.667	с
words@vei1976f	@vei1976f	255.667	255.998	эм
words@vei1976f	@vei1976f	255.998	256.442	интернетом
words@vei1976f	@vei1976f	256.442	256.631	так
words@vei1976f	@vei1976f	256.631	257.108	стала
words@vei1976f	@vei1976f	257.108	257.439	явна
words@vei1976f	@vei1976f	257.439	257.77	когда
words@vei1976f	@vei1976f	257.77	258.101	каждый
words@vei1976f	@vei1976f	258.101	258.337	может
words@vei1976f	@vei1976f	258.337	258.668	написать
words@vei1976f	@vei1976f	258.668	258.818	какой
words@vei1976f	@vei1976f	258.818	259.453	то
words@vei1976f	@vei1976f	259.453	259.517	в
words@vei1976f	@vei1976f	259.517	259.709	к
words@vei1976f	@vei1976f	259.709	260.315	комментарий
words@vei1976f	@vei1976f	260.315	260.458	там
words@vei1976f	@vei1976f	260.458	260.535	и
words@vei1976f	@vei1976f	260.535	260.607	что
words@vei1976f	@vei1976f	260.607	260.709	то
words@vei1976f	@vei1976f	260.709	260.857	и
words@vei1976f	@vei1976f	260.857	260.979	тогда
words@vei1976f	@vei1976f	260.979	261.17	можно
words@vei1976f	@vei1976f	261.17	261.664	прочитать
words@vei1976f	@vei1976f	261.664	262.006	да
words@vei1976f	@vei1976f	262.006	262.319	она
words@vei1976f	@vei1976f	262.319	262.973	вообще
words@vei1976f	@vei1976f	262.973	264.097	кусок
words@vei1976f	@vei1976f	264.097	265.195	#пру#
words@vei1976f	@vei1976f	265.195	265.324	что
words@vei1976f	@vei1976f	265.324	265.566	эт
words@vei1976f	@vei1976f	265.566	265.875	кто
words@vei1976f	@vei1976f	265.875	266.467	это
words@vei1976f	@vei1976f	266.467	266.607	да
words@vei1976f	@vei1976f	266.607	266.786	если
words@vei1976f	@vei1976f	266.786	266.886	бы
words@vei1976f	@vei1976f	266.886	267.024	не
words@vei1976f	@vei1976f	267.024	267.31	ее
words@vei1976f	@vei1976f	267.31	267.791	муж
words@vei1976f	@vei1976f	267.791	267.895	да
words@vei1976f	@vei1976f	267.895	268.063	никогда
words@vei1976f	@vei1976f	268.063	268.231	б
words@vei1976f	@vei1976f	268.231	268.435	посмотрите
words@vei1976f	@vei1976f	268.435	268.512	какая
words@vei1976f	@vei1976f	268.512	268.655	она
words@vei1976f	@vei1976f	268.655	269.274	страшная
words@vei1976f	@vei1976f	269.274	269.335	да
words@vei1976f	@vei1976f	269.335	269.458	у
words@vei1976f	@vei1976f	269.458	269.678	нее
words@vei1976f	@vei1976f	269.678	269.78	там
words@vei1976f	@vei1976f	269.78	270.319	это
words@vei1976f	@vei1976f	270.319	270.417	и
words@vei1976f	@vei1976f	270.417	270.494	ты
words@vei1976f	@vei1976f	270.494	270.643	читаешь
words@vei1976f	@vei1976f	270.643	270.759	и
words@vei1976f	@vei1976f	270.759	271.909	думаешь
words@vei1976f	@vei1976f	271.909	272.41	о
words@vei1976f	@vei1976f	272.41	272.522	вот
words@vei1976f	@vei1976f	272.522	272.706	этот
words@vei1976f	@vei1976f	272.706	272.965	чет
words@vei1976f	@vei1976f	272.965	273.099	меня
words@vei1976f	@vei1976f	273.099	276.868	раскусил
words@vei1976f	@vei1976f	276.868	278.263	вот
words@vei1976f	@vei1976f	278.263	278.392	а
words@vei1976f	@vei1976f	278.392	278.501	как
words@vei1976f	@vei1976f	278.501	278.674	то
words@vei1976f	@vei1976f	278.674	278.794	я
words@vei1976f	@vei1976f	278.794	279.112	всех
words@vei1976f	@vei1976f	279.112	280.263	обманула
words@vei1976f	@vei1976f	280.263	280.337	и
words@vei1976f	@vei1976f	280.337	280.451	щас
words@vei1976f	@vei1976f	280.451	280.551	я
words@vei1976f	@vei1976f	280.551	280.727	вот
words@vei1976f	@vei1976f	280.727	281.536	приду
words@vei1976f	@vei1976f	281.536	281.58	и
words@vei1976f	@vei1976f	281.58	281.674	все
words@vei1976f	@vei1976f	281.674	281.935	ждут
words@vei1976f	@vei1976f	281.935	282.061	от
words@vei1976f	@vei1976f	282.061	282.381	меня
words@vei1976f	@vei1976f	282.381	282.516	все
words@vei1976f	@vei1976f	282.516	282.648	ж
words@vei1976f	@vei1976f	282.648	283.228	знают
words@vei1976f	@vei1976f	283.228	283.392	д
words@vei1976f	@vei1976f	283.392	283.832	думают
words@vei1976f	@vei1976f	283.832	284.017	что
words@vei1976f	@vei1976f	284.017	284.099	я
words@vei1976f	@vei1976f	284.099	284.319	такая
words@vei1976f	@vei1976f	284.319	285.187	классная
words@vei1976f	@vei1976f	285.187	285.214	и
words@vei1976f	@vei1976f	285.214	285.26	я
words@vei1976f	@vei1976f	285.26	285.484	щас
words@vei1976f	@vei1976f	285.484	286.133	приду
words@vei1976f	@vei1976f	286.133	286.204	и
words@vei1976f	@vei1976f	286.204	286.358	ничего
words@vei1976f	@vei1976f	286.358	286.454	не
words@vei1976f	@vei1976f	286.454	286.73	смогу
words@vei1976f	@vei1976f	286.73	288.14	сделать
words@vei1976f	@vei1976f	288.14	288.23	и
words@vei1976f	@vei1976f	288.23	288.615	наконец-то
words@vei1976f	@vei1976f	288.615	288.819	все
words@vei1976f	@vei1976f	288.819	289.524	узнают
words@vei1976f	@vei1976f	289.524	291.099	правду
words@vei1976f	@vei1976f	291.099	291.231	и
words@vei1976f	@vei1976f	291.231	291.389	я
words@vei1976f	@vei1976f	291.389	291.485	с
words@vei1976f	@vei1976f	291.485	291.668	вот
words@vei1976f	@vei1976f	291.668	292.504	этим
words@vei1976f	@vei1976f	292.504	292.971	справилась
words@vei1976f	@vei1976f	292.971	293.377	наверное
words@vei1976f	@vei1976f	293.377	293.502	ну
words@vei1976f	@vei1976f	293.502	293.661	не
words@vei1976f	@vei1976f	293.661	293.825	так
words@vei1976f	@vei1976f	293.825	294.636	давно
words@vei1976f	@vei1976f	294.636	294.717	и
words@vei1976f	@vei1976f	294.717	294.79	у
words@vei1976f	@vei1976f	294.79	294.928	меня
words@vei1976f	@vei1976f	294.928	295.353	по-прежнему
words@vei1976f	@vei1976f	295.353	296.008	рефлексия
words@vei1976f	@vei1976f	296.008	296.577	никуда
words@vei1976f	@vei1976f	296.577	296.886	не
words@vei1976f	@vei1976f	296.886	297.299	девается
words@vei1976f	@vei1976f	297.299	297.526	и
words@vei1976f	@vei1976f	297.526	298.003	по-прежнему
words@vei1976f	@vei1976f	298.003	298.233	ты
words@vei1976f	@vei1976f	298.233	298.625	мучаешься
words@vei1976f	@vei1976f	298.625	298.746	и
words@vei1976f	@vei1976f	298.746	298.8	у
words@vei1976f	@vei1976f	298.8	298.994	тебя
words@vei1976f	@vei1976f	298.994	299.108	не
words@vei1976f	@vei1976f	299.108	299.387	получается
words@vei1976f	@vei1976f	299.387	299.492	и
words@vei1976f	@vei1976f	299.492	299.602	ты
words@vei1976f	@vei1976f	299.602	300.128	там
words@vei1976f	@vei1976f	300.128	300.286	я
words@vei1976f	@vei1976f	300.286	300.539	часто
words@vei1976f	@vei1976f	300.539	300.698	очень
words@vei1976f	@vei1976f	300.698	300.802	себе
words@vei1976f	@vei1976f	300.802	301.278	говорю
words@vei1976f	@vei1976f	301.278	301.643	господи
words@vei1976f	@vei1976f	301.643	302.008	ну
words@vei1976f	@vei1976f	302.008	302.242	как…
words@vei1976f	@vei1976f	302.242	302.465	ну
words@vei1976f	@vei1976f	302.465	302.681	какая
words@vei1976f	@vei1976f	302.681	303.172	элементарная
words@vei1976f	@vei1976f	303.172	303.518	вещь
words@vei1976f	@vei1976f	303.518	303.692	почему
words@vei1976f	@vei1976f	303.692	303.785	я
words@vei1976f	@vei1976f	303.785	303.895	не
words@vei1976f	@vei1976f	303.895	304.176	понимаю
words@vei1976f	@vei1976f	304.176	304.419	как
words@vei1976f	@vei1976f	304.419	304.602	ее
words@vei1976f	@vei1976f	304.602	305.071	сделать
words@vei1976f	@vei1976f	305.071	305.231	или
words@vei1976f	@vei1976f	305.231	305.426	потом
words@vei1976f	@vei1976f	305.426	305.69	смотрю
words@vei1976f	@vei1976f	305.69	305.854	кино
words@vei1976f	@vei1976f	305.854	306.025	и
words@vei1976f	@vei1976f	306.025	306.928	думаю
words@vei1976f	@vei1976f	306.928	307.844	ооо
words@vei1976f	@vei1976f	307.844	307.978	почему
words@vei1976f	@vei1976f	307.978	308.126	я
words@vei1976f	@vei1976f	308.126	308.279	не
words@vei1976f	@vei1976f	308.279	308.712	сделала
words@vei1976f	@vei1976f	308.712	309.998	по-другому
words@vei1976f	@vei1976f	309.998	310.216	там
words@vei1976f	@vei1976f	310.216	310.54	что-то
words@vei1976f	@vei1976f	310.54	310.619	эта
words@vei1976f	@vei1976f	310.619	311.021	рефлексия
words@vei1976f	@vei1976f	311.021	311.167	никуда
words@vei1976f	@vei1976f	311.167	311.244	не
words@vei1976f	@vei1976f	311.244	311.75	девается
words@vei1976f	@vei1976f	311.75	311.884	но
words@vei1976f	@vei1976f	311.884	312.003	вот
words@vei1976f	@vei1976f	312.003	312.324	этот
words@vei1976f	@vei1976f	312.324	312.6	комплекс
words@vei1976f	@vei1976f	312.6	313.156	самозванца
words@vei1976f	@vei1976f	313.156	313.433	он
words@vei1976f	@vei1976f	313.433	314.23	как-то
words@vei1976f	@vei1976f	314.23	316.149	заглох
words@vei1976f	@vei1976f	316.149	316.698	подзатих
words@vei1976f	@vei1976f	325.665	326.121	нет
words@vei1976f	@vei1976f	326.121	327.554	таких
words@vei1976f	@vei1976f	327.554	328.184	нету
words@vei1976f	@vei1976f	328.184	328.51	таких
words@vei1976f	@vei1976f	328.51	328.792	зо
words@vei1976f	@vei1976f	328.792	329.468	областей
words@vei1976f	@vei1976f	335.814	336.594	ну
words@vei1976f	@vei1976f	336.594	336.656	м
words@vei1976f	@vei1976f	336.656	337.186	могла
words@vei1976f	@vei1976f	337.186	337.318	бы
words@vei1976f	@vei1976f	337.318	337.45	быть
words@vei1976f	@vei1976f	337.45	337.501	и
words@vei1976f	@vei1976f	337.501	338.212	лучшей
words@vei1976f	@vei1976f	338.212	338.39	я
words@vei1976f	@vei1976f	338.39	338.675	думаю
words@vei1976f	@vei1976f	342.012	342.394	очень
words@vei1976f	@vei1976f	342.394	342.736	надеюсь
words@vei1976f	@vei1976f	342.736	342.94	что
words@vei1976f	@vei1976f	342.94	344.779	хорошая
words@vei1976f	@vei1976f	344.779	345.017	я
words@vei1976f	@vei1976f	345.017	346.596	очень
words@vei1976f	@vei1976f	346.596	347.482	стараюсь
words@iys1984f	@iys1984f	0.4	0.622	а
words@iys1984f	@iys1984f	0.622	0.844	был
words@iys1984f	@iys1984f	0.844	1.066	момент
words@iys1984f	@iys1984f	1.066	1.288	когда
words@iys1984f	@iys1984f	1.288	1.481	ты
words@iys1984f	@iys1984f	1.481	1.721	вот
words@iys1984f	@iys1984f	1.721	2.059	точно
words@iys1984f	@iys1984f	2.059	2.296	поняла
words@iys1984f	@iys1984f	2.296	2.533	что
words@iys1984f	@iys1984f	2.533	2.77	я
words@iys1984f	@iys1984f	2.77	3.007	себя
words@iys1984f	@iys1984f	3.007	3.734	полюбила
words@iys1984f	@iys1984f	3.734	3.887	в
words@iys1984f	@iys1984f	3.887	4.0	том
words@iys1984f	@iys1984f	4.0	4.325	возрасте
words@iys1984f	@iys1984f	4.325	4.65	в
words@iys1984f	@iys1984f	4.65	4.975	котором
words@iys1984f	@iys1984f	4.975	5.116	я
words@iys1984f	@iys1984f	5.116	5.629	нахожусь
words@iys1984f	@iys1984f	23.808	24.342	только
words@iys1984f	@iys1984f	24.342	24.595	щас
words@iys1984f	@iys1984f	24.595	24.73	Вик
words@iys1984f	@iys1984f	25.334	25.589	связано
words@iys1984f	@iys1984f	25.589	25.844	ли
words@iys1984f	@iys1984f	25.844	26.237	это
words@iys1984f	@iys1984f	26.237	26.425	вот
words@iys1984f	@iys1984f	26.425	26.613	был
words@iys1984f	@iys1984f	26.613	26.878	мой
words@iys1984f	@iys1984f	26.878	27.32	вопрос
words@iys1984f	@iys1984f	27.32	27.467	там
words@iys1984f	@iys1984f	27.467	27.61	же
words@iys1984f	@iys1984f	27.61	27.741	в
words@iys1984f	@iys1984f	27.741	27.928	том
words@iys1984f	@iys1984f	27.928	28.099	же
words@iys1984f	@iys1984f	28.099	28.448	интервью
words@iys1984f	@iys1984f	28.448	28.551	ты
words@iys1984f	@iys1984f	28.551	28.741	говоришь
words@iys1984f	@iys1984f	28.741	28.919	что
words@iys1984f	@iys1984f	28.919	29.024	я
words@iys1984f	@iys1984f	29.024	29.521	никогда
words@iys1984f	@iys1984f	29.521	29.743	не
words@iys1984f	@iys1984f	29.743	30.019	раздеваюсь
words@iys1984f	@iys1984f	30.019	30.295	в
words@iys1984f	@iys1984f	30.295	30.834	кино
words@iys1984f	@iys1984f	30.834	31.068	и
words@iys1984f	@iys1984f	31.068	31.171	все
words@iys1984f	@iys1984f	31.171	31.436	твои
words@iys1984f	@iys1984f	31.436	32.153	последние
words@iys1984f	@iys1984f	32.153	32.644	работы
words@iys1984f	@iys1984f	35.307	35.823	нуу
words@iys1984f	@iys1984f	52.01	52.307	братья
words@iys1984f	@iys1984f	52.774	52.937	да
words@iys1984f	@iys1984f	52.937	53.042	я
words@iys1984f	@iys1984f	53.042	53.534	смотрела
words@iys1984f	@iys1984f	53.534	53.907	это
words@iys1984f	@iys1984f	53.907	54.28	очень
words@iys1984f	@iys1984f	54.28	54.653	красиво
words@iys1984f	@iys1984f	54.653	55.029	выглядит
words@iys1984f	@iys1984f	65.633	65.95	мыгы
words@iys1984f	@iys1984f	67.845	68.019	да
words@iys1984f	@iys1984f	75.032	76.205	#смеется#
words@iys1984f	@iys1984f	84.843	85.024	а
words@iys1984f	@iys1984f	85.024	85.121	что
words@iys1984f	@iys1984f	85.121	85.149	у
words@iys1984f	@iys1984f	85.149	85.267	тебя
words@iys1984f	@iys1984f	85.267	85.548	срабатывало
words@iys1984f	@iys1984f	85.548	85.959	ну
words@iys1984f	@iys1984f	85.959	86.327	просто
words@iys1984f	@iys1984f	86.327	87.18	обычно
words@iys1984f	@iys1984f	87.18	88.417	актрисы
words@iys1984f	@iys1984f	88.417	88.557	как
words@iys1984f	@iys1984f	88.557	89.594	бы
words@iys1984f	@iys1984f	89.594	89.843	ну
words@iys1984f	@iys1984f	89.843	89.959	кого
words@iys1984f	@iys1984f	89.959	90.096	я
words@iys1984f	@iys1984f	90.096	90.524	вспоминаю
words@iys1984f	@iys1984f	90.524	90.8	Юлию
words@iys1984f	@iys1984f	90.8	90.837	Ауг
words@iys1984f	@iys1984f	90.837	91.076	у
words@iys1984f	@iys1984f	91.076	91.315	меня
words@iys1984f	@iys1984f	91.315	91.554	тут
words@iys1984f	@iys1984f	91.554	91.793	сидела
words@iys1984f	@iys1984f	91.793	92.032	которая
words@iys1984f	@iys1984f	92.032	92.271	говорит
words@iys1984f	@iys1984f	92.271	92.51	что
words@iys1984f	@iys1984f	92.51	92.749	это
words@iys1984f	@iys1984f	92.749	92.988	инструмент
words@iys1984f	@iys1984f	92.988	93.227	и
words@iys1984f	@iys1984f	93.227	93.466	если
words@iys1984f	@iys1984f	93.466	93.705	меня
words@iys1984f	@iys1984f	93.705	93.944	режиссёр
words@iys1984f	@iys1984f	93.944	94.195	попросит
words@iys1984f	@iys1984f	100.246	100.51	а
words@iys1984f	@iys1984f	100.51	100.774	у
words@iys1984f	@iys1984f	100.774	101.038	тебя
words@iys1984f	@iys1984f	101.038	101.305	стеснение
words@iys1984f	@iys1984f	102.042	102.352	ты
words@iys1984f	@iys1984f	102.352	102.847	стесняешься
words@iys1984f	@iys1984f	102.847	103.342	а
words@iys1984f	@iys1984f	103.342	103.837	именно
words@iys1984f	@iys1984f	103.837	104.305	съемочную
words@iys1984f	@iys1984f	104.305	104.975	группу
words@iys1984f	@iys1984f	135.339	135.524	а
words@iys1984f	@iys1984f	135.524	135.684	были
words@iys1984f	@iys1984f	135.684	136.088	моменты
words@iys1984f	@iys1984f	136.088	136.592	когда
words@iys1984f	@iys1984f	136.592	136.894	твои
words@iys1984f	@iys1984f	136.894	137.253	части
words@iys1984f	@iys1984f	137.253	137.648	тела
words@iys1984f	@iys1984f	137.648	137.924	играли
words@iys1984f	@iys1984f	137.924	138.518	дублёры
words@iys1984f	@iys1984f	212.879	213.127	ты
words@iys1984f	@iys1984f	213.127	213.375	уви
words@iys1984f	@iys1984f	217.691	217.849	о
words@iys1984f	@iys1984f	217.849	218.066	чём
words@iys1984f	@iys1984f	218.066	218.523	ты
words@iys1984f	@iys1984f	218.523	218.791	еще
words@iys1984f	@iys1984f	218.791	218.84	о
words@iys1984f	@iys1984f	218.84	218.982	себе
words@iys1984f	@iys1984f	218.982	219.407	узнала
words@iys1984f	@iys1984f	219.407	219.452	в
words@iys1984f	@iys1984f	219.452	221.157	сорок
words@iys1984f	@iys1984f	221.157	221.728	новенького
words@iys1984f	@iys1984f	240.352	240.614	это
words@iys1984f	@iys1984f	240.614	241.007	комплекс
words@iys1984f	@iys1984f	241.007	241.635	самозванца
words@iys1984f	@iys1984f	241.635	242.263	называется
words@iys1984f	@iys1984f	242.263	242.893	да
words@iys1984f	@iys1984f	251.014	251.389	хорошая
words@iys1984f	@iys1984f	251.389	251.965	актриса
words@iys1984f	@iys1984f	251.965	252.14	да
words@iys1984f	@iys1984f	317.07	317.312	объясни
words@iys1984f	@iys1984f	317.312	317.558	мне
words@iys1984f	@iys1984f	317.558	317.687	в
words@iys1984f	@iys1984f	317.687	317.915	какой
words@iys1984f	@iys1984f	317.915	318.147	области
words@iys1984f	@iys1984f	318.147	318.453	своей
words@iys1984f	@iys1984f	318.453	319.096	жизни
words@iys1984f	@iys1984f	319.096	319.314	ты
words@iys1984f	@iys1984f	319.314	319.431	на
words@iys1984f	@iys1984f	319.431	319.581	все
words@iys1984f	@iys1984f	319.581	319.854	сто
words@iys1984f	@iys1984f	319.854	320.946	процентов
words@iys1984f	@iys1984f	320.946	321.297	любишь
words@iys1984f	@iys1984f	321.297	321.696	себя
words@iys1984f	@iys1984f	321.696	322.095	уверена
words@iys1984f	@iys1984f	322.095	322.305	в
words@iys1984f	@iys1984f	322.305	323.364	себе
words@iys1984f	@iys1984f	323.364	323.475	и
words@iys1984f	@iys1984f	323.475	323.8	как
words@iys1984f	@iys1984f	323.8	324.065	прям
words@iys1984f	@iys1984f	324.065	324.478	гордишься
words@iys1984f	@iys1984f	324.478	324.891	собой
words@iys1984f	@iys1984f	331.39	331.566	Вик
words@iys1984f	@iys1984f	331.566	331.709	ну
words@iys1984f	@iys1984f	331.709	331.806	ты
words@iys1984f	@iys1984f	331.806	332.135	хорошая
words@iys1984f	@iys1984f	332.135	332.581	жена
words@iys1984f	@iys1984f	339.237	339.522	а
words@iys1984f	@iys1984f	339.522	339.999	мама
words@iys1984f	@iys1984f	344.232	344.61	#смеется#
gesture@iys1984f	@iys1984f	25.441	26.673	левая кисть поднята к лицу
gesture@iys1984f	@iys1984f	26.683	27.594	большой палец левой руки показывает влево
gesture@iys1984f	@iys1984f	27.612	28.459	двинула кулаком левой руки в сторону собеседника
gesture@iys1984f	@iys1984f	28.477	29.419	отрезает воздух влево кистью левой руки
gesture@iys1984f	@iys1984f	29.43	30.651	левая рука согнута в локте, пальцы левой кисти согнуты, круговые движения левой рукой
gesture@iys1984f	@iys1984f	30.656	32.556	левая рука согнута в локте, левая рука совершает скачки в воздухе, двигаясь вправо
gesture@iys1984f	@iys1984f	44.054	46.406	рук поднесена ко рту
gesture@iys1984f	@iys1984f	89.582	90.405	левая рука согнута в локте, левая рука отведена в сторону влево
gesture@iys1984f	@iys1984f	90.417	91.611	левая рука согнута в локте, левая рука  показывает вперед перед говорящим, ладонь направлена вверх
gesture@iys1984f	@iys1984f	102.164	103.214	левая рука согнута в локте, круговые движения левой кистью
gesture@iys1984f	@iys1984f	103.218	104.256	левая рука согнута в локте, круговые движения левой рукой
gesture@iys1984f	@iys1984f	104.266	106.982	левая рука согнута в локте, ладонь направлена на тело
gesture@iys1984f	@iys1984f	107.033	108.287	левая рука согнута в локте, правая рука согнута в локте и лежит на коленях, кисть правой руки обхвачена кистью левой руки
gesture@iys1984f	@iys1984f	232.448	242.023	левая рука согнута в локте,указательный палец левой руки поднесен ко рту
gesture@iys1984f	@iys1984f	242.074	243.875	левая рука согнута в локте, укащательный палец левой руки согнут
gesture@iys1984f	@iys1984f	289.481	291.644	левая рука согнута в локте и обзватывает талию, локоть правой руки опирается на кисть левой руки, кисть правой руки попднесена к подбородку 
gesture@iys1984f	@iys1984f	291.687	295.462	руки согнуты в локтях, потирает ладони рук
